,loss,accuracy,val_loss,val_accuracy
0,0.6885151267051697,0.569786548614502,0.69012051820755,0.529411792755127
1,0.6073320508003235,0.6699507236480713,0.6800387501716614,0.5751634240150452
2,0.5556918978691101,0.7405582666397095,0.6849548816680908,0.5555555820465088
3,0.5086408257484436,0.7931034564971924,0.733487069606781,0.4901960790157318
4,0.46763959527015686,0.8374384045600891,0.7773154377937317,0.5032680034637451
5,0.43174389004707336,0.8784893155097961,0.8667691349983215,0.4771241843700409
6,0.4000251889228821,0.8916256427764893,0.8986400365829468,0.47058823704719543
7,0.36701884865760803,0.9195402264595032,0.9391908049583435,0.4771241843700409
8,0.3349067270755768,0.9408866763114929,0.9483518004417419,0.4901960790157318
9,0.3066016435623169,0.9474548697471619,0.9500373601913452,0.516339898109436
10,0.27830708026885986,0.9622331857681274,0.9233950972557068,0.5424836874008179
11,0.255297988653183,0.9704433679580688,0.8652471303939819,0.5424836874008179
12,0.23560239374637604,0.9802955389022827,0.8628464341163635,0.5555555820465088
13,0.20760564506053925,0.9885057210922241,0.8537043333053589,0.5555555820465088
14,0.18809720873832703,0.9917898178100586,0.7718409895896912,0.5620915293693542
15,0.17138206958770752,0.9917898178100586,0.728601336479187,0.601307213306427
16,0.15422093868255615,0.9967159032821655,0.7384774684906006,0.6274510025978088
17,0.14501871168613434,0.9934318661689758,0.664671778678894,0.6339869499206543
18,0.12593528628349304,0.9950739145278931,0.6824518442153931,0.6209150552749634
19,0.11609919369220734,0.9967159032821655,0.6524195075035095,0.6405228972434998
20,0.10290325433015823,0.9983579516410828,0.6277152895927429,0.673202633857727
21,0.09317149966955185,1.0,0.6423848271369934,0.6470588445663452
22,0.08465316146612167,1.0,0.6197758316993713,0.6797385811805725
23,0.07791513204574585,1.0,0.6191344261169434,0.6928104758262634
24,0.07138033956289291,1.0,0.6352142691612244,0.673202633857727
25,0.06514112651348114,1.0,0.6164790987968445,0.7058823704719543
26,0.060035016387701035,1.0,0.6279433369636536,0.6797385811805725
27,0.05513880029320717,1.0,0.6134539246559143,0.686274528503418
28,0.050665780901908875,1.0,0.6166608929634094,0.686274528503418
29,0.04760156571865082,1.0,0.628562867641449,0.6797385811805725
30,0.04406065121293068,1.0,0.6173577904701233,0.686274528503418
31,0.04067518562078476,1.0,0.6105118989944458,0.6993464231491089
32,0.03813856840133667,1.0,0.6151089072227478,0.7124183177947998
33,0.03574538603425026,1.0,0.6155275106430054,0.7058823704719543
34,0.03336174413561821,1.0,0.6224491596221924,0.7058823704719543
35,0.033029720187187195,1.0,0.618272066116333,0.7320261597633362
36,0.02943703532218933,1.0,0.630115807056427,0.6928104758262634
37,0.02821669541299343,1.0,0.6491745114326477,0.686274528503418
38,0.02651754580438137,1.0,0.6220353841781616,0.7058823704719543
39,0.02554960362613201,1.0,0.622223973274231,0.7189542651176453
40,0.024481894448399544,1.0,0.6502414345741272,0.7124183177947998
41,0.02358154207468033,1.0,0.643625020980835,0.6928104758262634
42,0.021798690780997276,1.0,0.6392167806625366,0.6928104758262634
43,0.020620020106434822,1.0,0.6573594808578491,0.6993464231491089
44,0.02001050114631653,1.0,0.6486783027648926,0.7320261597633362
45,0.019171813502907753,1.0,0.7108845710754395,0.6928104758262634
46,0.02011640928685665,1.0,0.6185876727104187,0.7450980544090271
47,0.01827850006520748,1.0,0.6935544610023499,0.6993464231491089
48,0.016953565180301666,1.0,0.627855122089386,0.7516340017318726
49,0.01602424681186676,1.0,0.7518391609191895,0.6535947918891907
