,loss,accuracy,val_loss,val_accuracy
0,0.7834376096725464,0.5203251838684082,1.746936321258545,0.5389610528945923
1,0.7923792004585266,0.5430894494056702,2.715291976928711,0.4610389471054077
2,0.7182378768920898,0.5821138024330139,1.3140119314193726,0.48051947355270386
3,0.6564629673957825,0.6341463327407837,3.703965663909912,0.5389610528945923
4,0.6170332431793213,0.6715447306632996,3.3177027702331543,0.4610389471054077
5,0.5483278632164001,0.7560975551605225,1.0226596593856812,0.4675324559211731
6,0.45881029963493347,0.7788617610931396,1.7777715921401978,0.48051947355270386
7,0.27445968985557556,0.9186992049217224,1.6606690883636475,0.4610389471054077
8,0.14792388677597046,0.9512194991111755,4.170321941375732,0.48051947355270386
9,0.29945436120033264,0.8813008069992065,1.0499846935272217,0.6298701167106628
10,0.35543256998062134,0.8455284833908081,1.3352066278457642,0.6233766078948975
11,0.24365383386611938,0.9089431166648865,2.1166656017303467,0.5259740352630615
12,0.13034246861934662,0.9593495726585388,2.810189962387085,0.5
13,0.04766121879220009,0.9886178970336914,1.3321812152862549,0.5844155550003052
14,0.01648418791592121,0.9967479705810547,1.4444748163223267,0.6038960814476013
15,0.016773702576756477,0.9967479705810547,1.5119364261627197,0.6168830990791321
16,0.003633137559518218,1.0,1.4627723693847656,0.6233766078948975
17,0.0023505273275077343,1.0,1.4905624389648438,0.6233766078948975
18,0.0019056126475334167,1.0,1.5091673135757446,0.6233766078948975
19,0.0016214580973610282,1.0,1.5275737047195435,0.5974025726318359
20,0.0014175819233059883,1.0,1.5390526056289673,0.6103895902633667
21,0.0012628311524167657,1.0,1.5461914539337158,0.6168830990791321
22,0.0011399240465834737,1.0,1.553019642829895,0.5974025726318359
23,0.0010405475040897727,1.0,1.5612339973449707,0.6038960814476013
24,0.0009574413998052478,1.0,1.5654025077819824,0.5909090638160706
25,0.0008867588476277888,1.0,1.571113109588623,0.5974025726318359
26,0.000826195115223527,1.0,1.5775401592254639,0.5974025726318359
27,0.0007738828426226974,1.0,1.5836085081100464,0.5909090638160706
28,0.0007282563019543886,1.0,1.5877045392990112,0.5909090638160706
29,0.0006874419050291181,1.0,1.5913866758346558,0.5909090638160706
30,0.00065095309400931,1.0,1.5966341495513916,0.5909090638160706
31,0.0006184990052133799,1.0,1.601223111152649,0.5909090638160706
32,0.0005889229360036552,1.0,1.6063820123672485,0.5909090638160706
33,0.000562226225156337,1.0,1.6121684312820435,0.5909090638160706
34,0.0005379259819164872,1.0,1.6173015832901,0.5909090638160706
35,0.0005157496780157089,1.0,1.621597409248352,0.5974025726318359
36,0.0004952490562573075,1.0,1.6264716386795044,0.5974025726318359
37,0.0004762863100040704,1.0,1.6307481527328491,0.5974025726318359
38,0.00045867092558182776,1.0,1.6357094049453735,0.6038960814476013
39,0.0004425110819283873,1.0,1.6396434307098389,0.6038960814476013
40,0.00042730532004497945,1.0,1.6440112590789795,0.6038960814476013
41,0.0004131175228394568,1.0,1.648605465888977,0.6038960814476013
42,0.0003999299951829016,1.0,1.6525269746780396,0.5974025726318359
43,0.00038754503475502133,1.0,1.657170295715332,0.5974025726318359
44,0.00037578854244202375,1.0,1.6621249914169312,0.5974025726318359
45,0.00036488298792392015,1.0,1.6659151315689087,0.5974025726318359
46,0.0003545297950040549,1.0,1.6696715354919434,0.5974025726318359
47,0.00034466671058908105,1.0,1.6736642122268677,0.5974025726318359
48,0.00033546535996720195,1.0,1.6777704954147339,0.5974025726318359
49,0.0003266702697146684,1.0,1.6819406747817993,0.5974025726318359
