,loss,accuracy,val_loss,val_accuracy
0,0.6725073456764221,0.638436496257782,0.8035205006599426,0.4935064911842346
1,0.6068390011787415,0.6775244474411011,0.7298879027366638,0.5129870176315308
2,0.5520110726356506,0.7214983701705933,0.7203225493431091,0.5844155550003052
3,0.5554465055465698,0.7117263674736023,0.664765477180481,0.5714285969734192
4,0.49669894576072693,0.7491856813430786,0.7767717242240906,0.5844155550003052
5,0.45222145318984985,0.7996742725372314,0.7241520285606384,0.6558441519737244
6,0.44816097617149353,0.7833876013755798,0.6068524122238159,0.6818181872367859
7,0.3960789144039154,0.8306189179420471,0.7776919007301331,0.6298701167106628
8,0.3909130096435547,0.8306189179420471,0.8246439099311829,0.649350643157959
9,0.4240436255931854,0.8159608840942383,0.8250147104263306,0.6558441519737244
10,0.35412925481796265,0.8257328867912292,0.7642133831977844,0.6428571343421936
11,0.3100583553314209,0.8729641437530518,0.4856165647506714,0.7792207598686218
12,0.2737952768802643,0.8925081491470337,0.7549422383308411,0.649350643157959
13,0.2588389217853546,0.8811075091362,0.6793774366378784,0.7272727489471436
14,0.36917176842689514,0.8534201979637146,0.7184196710586548,0.6103895902633667
15,0.26217103004455566,0.8876221776008606,0.9435877799987793,0.5974025726318359
16,0.2903797924518585,0.8745928406715393,0.525198757648468,0.7532467246055603
17,0.19309741258621216,0.9153094291687012,0.607666552066803,0.7662337422370911
18,0.2945570647716522,0.8680781722068787,1.0373568534851074,0.6363636255264282
19,0.2218026965856552,0.9104234576225281,0.7932909727096558,0.6883116960525513
20,0.17966018617153168,0.920195460319519,1.4156841039657593,0.5454545617103577
21,0.27448752522468567,0.8827361464500427,0.5947789549827576,0.7272727489471436
22,0.252253919839859,0.8876221776008606,0.7559809684753418,0.6883116960525513
23,0.27265843749046326,0.8827361464500427,0.5858480930328369,0.7857142686843872
24,0.22531555593013763,0.9120520949363708,0.7851337790489197,0.6623376607894897
25,0.18447166681289673,0.9315961003303528,1.0608831644058228,0.6558441519737244
26,0.16601870954036713,0.9381107687950134,0.7911964654922485,0.6753246784210205
27,0.1489490419626236,0.9429967403411865,0.7638992071151733,0.7402597665786743
28,0.21874605119228363,0.9153094291687012,0.6365972757339478,0.7467532753944397
29,0.15909935534000397,0.9381107687950134,0.741852343082428,0.6688311696052551
30,0.20379693806171417,0.9120520949363708,0.6230250000953674,0.7272727489471436
31,0.1713768094778061,0.9315961003303528,0.5929367542266846,0.7402597665786743
32,0.1784077137708664,0.9315961003303528,0.5329601168632507,0.7857142686843872
33,0.07096043229103088,0.975570023059845,0.5684123039245605,0.8116883039474487
34,0.1058412715792656,0.9690553545951843,0.7655465006828308,0.7337662577629089
35,0.130742609500885,0.9478827118873596,1.0327444076538086,0.6753246784210205
36,0.17141224443912506,0.9348534345626831,1.4114292860031128,0.6038960814476013
37,0.10353162884712219,0.9641693830490112,0.7182087302207947,0.7402597665786743
38,0.07746584713459015,0.9706840515136719,0.883540153503418,0.7077922224998474
39,0.10903022438287735,0.9609120488166809,0.7484874129295349,0.7597402334213257
40,0.180352583527565,0.9332247376441956,0.8472493290901184,0.7272727489471436
41,0.10110211372375488,0.9706840515136719,0.7557448148727417,0.7662337422370911
42,0.067642942070961,0.9788273572921753,0.8700145483016968,0.7337662577629089
43,0.15059345960617065,0.9495114088058472,1.0303025245666504,0.6883116960525513
44,0.059170614928007126,0.9804560542106628,0.7781528830528259,0.7467532753944397
45,0.07747680693864822,0.9788273572921753,0.5856767296791077,0.8051947951316833
46,0.055270206183195114,0.9771987199783325,0.7571895122528076,0.7532467246055603
47,0.04759310185909271,0.9820846915245056,0.7610078454017639,0.7857142686843872
48,0.032578613609075546,0.9885993599891663,1.1506638526916504,0.6948052048683167
49,0.07648906111717224,0.9706840515136719,1.1072114706039429,0.7272727489471436
50,0.10648950189352036,0.9625407457351685,0.8387053608894348,0.7207792401313782
