,loss,accuracy,val_loss,val_accuracy
0,1.081931233406067,0.5040650367736816,167.92678833007812,0.4935064911842346
1,0.9187029600143433,0.5170731544494629,73.7220458984375,0.5064935088157654
2,0.8614206910133362,0.5756097435951233,138.72274780273438,0.4935064911842346
3,0.820848286151886,0.5869918465614319,41.92258071899414,0.5064935088157654
4,0.6082009077072144,0.6959349513053894,8.695347785949707,0.5129870176315308
5,0.5858103632926941,0.7317073345184326,8.633111000061035,0.4935064911842346
6,0.5481070876121521,0.7609755992889404,30.435775756835938,0.5324675440788269
7,0.4603816866874695,0.7918699383735657,9.618598937988281,0.5584415793418884
8,0.4493316411972046,0.8113821148872375,6.008496284484863,0.5
9,0.4201417863368988,0.8260162472724915,1.3878294229507446,0.5389610528945923
10,0.30867576599121094,0.8796747922897339,3.7097108364105225,0.5454545617103577
11,0.23397010564804077,0.9203252196311951,2.4789607524871826,0.5584415793418884
12,0.23781900107860565,0.9089431166648865,3.980236530303955,0.5324675440788269
13,0.42210251092910767,0.8227642178535461,13.304635047912598,0.48051947355270386
14,0.3941707909107208,0.8341463208198547,1.5315788984298706,0.5389610528945923
15,0.27378761768341064,0.8926829099655151,2.2423605918884277,0.5
16,0.12574023008346558,0.9528455138206482,1.8223679065704346,0.5389610528945923
17,0.04029398784041405,0.9918699264526367,2.020763397216797,0.5194805264472961
18,0.15724718570709229,0.9479674696922302,1.1518219709396362,0.6298701167106628
19,0.043949637562036514,0.9886178970336914,1.9872604608535767,0.5779221057891846
20,0.012620097026228905,0.995121955871582,1.9804661273956299,0.6038960814476013
21,0.010584516450762749,0.9967479705810547,8.934435844421387,0.5454545617103577
22,0.016702275723218918,0.9967479705810547,2.470449924468994,0.5844155550003052
23,0.00397842051461339,1.0,1.7062040567398071,0.6233766078948975
24,0.0011874164920300245,1.0,1.7143781185150146,0.6103895902633667
25,0.0009083769400604069,1.0,1.7144529819488525,0.6233766078948975
26,0.0007589260349050164,1.0,1.7113875150680542,0.6233766078948975
27,0.0006581036723218858,1.0,1.7097482681274414,0.6103895902633667
28,0.0005844008992426097,1.0,1.7083874940872192,0.6168830990791321
29,0.0005261296755634248,1.0,1.7076503038406372,0.6233766078948975
30,0.00047972885658964515,1.0,1.7093573808670044,0.6168830990791321
31,0.00044121238170191646,1.0,1.7090821266174316,0.6233766078948975
32,0.0004087484849151224,1.0,1.7116525173187256,0.6168830990791321
33,0.0003810040361713618,1.0,1.7139710187911987,0.6233766078948975
34,0.0003569473046809435,1.0,1.7167251110076904,0.6233766078948975
35,0.00033582584001123905,1.0,1.7199901342391968,0.6233766078948975
36,0.00031728181056678295,1.0,1.7250597476959229,0.6233766078948975
37,0.0003007066552527249,1.0,1.730332374572754,0.6233766078948975
38,0.0002859137312043458,1.0,1.7336863279342651,0.6168830990791321
39,0.00027247515390627086,1.0,1.7382166385650635,0.6168830990791321
40,0.0002603844041004777,1.0,1.7436208724975586,0.6233766078948975
41,0.00024930399376899004,1.0,1.7499040365219116,0.6233766078948975
42,0.00023919809609651566,1.0,1.7558536529541016,0.6233766078948975
43,0.0002298692852491513,1.0,1.7621525526046753,0.6233766078948975
44,0.00022133710444904864,1.0,1.768566608428955,0.6233766078948975
45,0.0002133621892426163,1.0,1.77308988571167,0.6233766078948975
46,0.0002059740509139374,1.0,1.7778778076171875,0.6233766078948975
47,0.00019907421665266156,1.0,1.7816545963287354,0.6233766078948975
48,0.00019264586444478482,1.0,1.7871787548065186,0.6233766078948975
49,0.0001866659731604159,1.0,1.7939964532852173,0.6233766078948975
