,loss,accuracy,val_loss,val_accuracy
0,0.8216444849967957,0.5577235817909241,0.7319583892822266,0.5259740352630615
1,0.6488200426101685,0.6536585092544556,0.6718205213546753,0.5584415793418884
2,0.5108668208122253,0.7382113933563232,0.6991628408432007,0.5584415793418884
3,0.38481366634368896,0.8227642178535461,0.6370704770088196,0.6233766078948975
4,0.28275978565216064,0.8878048658370972,0.6487921476364136,0.6298701167106628
5,0.18271870911121368,0.934959352016449,0.683296799659729,0.6883116960525513
6,0.2693159282207489,0.8813008069992065,0.6202722787857056,0.6948052048683167
7,0.10392659902572632,0.9674796462059021,0.6777949333190918,0.6818181872367859
8,0.021001597866415977,0.9967479705810547,0.7396702170372009,0.6948052048683167
9,0.003995328210294247,1.0,0.7801230549812317,0.701298713684082
10,0.0023800719063729048,1.0,0.8106338977813721,0.6948052048683167
11,0.0017422997625544667,1.0,0.8541301488876343,0.701298713684082
12,0.0013892377028241754,1.0,0.8788430094718933,0.7077922224998474
13,0.001152912387624383,1.0,0.8896065950393677,0.7272727489471436
14,0.0009824297158047557,1.0,0.8941525816917419,0.7337662577629089
15,0.0008556627435609698,1.0,0.8929134011268616,0.7402597665786743
16,0.0007569727604277432,1.0,0.8884672522544861,0.7532467246055603
17,0.0006779456743970513,1.0,0.8867439031600952,0.7532467246055603
18,0.0006134769064374268,1.0,0.8864036798477173,0.7662337422370911
19,0.0005595746333710849,1.0,0.8871269822120667,0.7727272510528564
20,0.0005143696907907724,1.0,0.8879529237747192,0.7727272510528564
21,0.00047533836914226413,1.0,0.8886959552764893,0.7727272510528564
22,0.0004415667208377272,1.0,0.891512393951416,0.7727272510528564
23,0.00041191233322024345,1.0,0.8936069011688232,0.7727272510528564
24,0.0003860958095174283,1.0,0.8958789706230164,0.7792207598686218
25,0.00036315625766292214,1.0,0.8992735743522644,0.7792207598686218
26,0.0003428217605687678,1.0,0.9023782014846802,0.7857142686843872
27,0.00032431649742648005,1.0,0.9049091935157776,0.7857142686843872
28,0.0003076518187299371,1.0,0.908503532409668,0.7857142686843872
29,0.0002927106979768723,1.0,0.9115392565727234,0.7857142686843872
30,0.0002789777354337275,1.0,0.914445161819458,0.7857142686843872
31,0.00026635758695192635,1.0,0.9176524877548218,0.7857142686843872
32,0.0002548271731939167,1.0,0.9207286238670349,0.7857142686843872
33,0.00024416763335466385,1.0,0.9237621426582336,0.7792207598686218
34,0.0002344157110201195,1.0,0.9273396134376526,0.7792207598686218
35,0.00022528694535139948,1.0,0.9305679798126221,0.7792207598686218
36,0.00021686188119929284,1.0,0.9337415099143982,0.7792207598686218
37,0.00020906224381178617,1.0,0.9365485906600952,0.7792207598686218
38,0.00020174110250081867,1.0,0.9395530819892883,0.7792207598686218
39,0.00019484409131109715,1.0,0.9425098299980164,0.7792207598686218
40,0.00018846505554392934,1.0,0.9451593160629272,0.7792207598686218
41,0.00018239481141790748,1.0,0.9480957388877869,0.7792207598686218
42,0.00017675741401035339,1.0,0.9506956934928894,0.7792207598686218
43,0.00017137816757895052,1.0,0.9532625079154968,0.7792207598686218
44,0.00016633360064588487,1.0,0.9555624723434448,0.7792207598686218
45,0.0001615816872799769,1.0,0.9581766724586487,0.7792207598686218
46,0.00015704563702456653,1.0,0.9605203866958618,0.7792207598686218
47,0.00015275909390766174,1.0,0.9629673957824707,0.7792207598686218
48,0.0001486690598540008,1.0,0.9653163552284241,0.7792207598686218
49,0.0001448059338144958,1.0,0.9676249027252197,0.7792207598686218
